Project_Name,Author,Commit_Date,Message,Repo_Path,Code_Churn,Local_Commit_Time,Avg_Complexity,Project_Age_(Years),Total_Commits,Sentiment,Negative Commit Percentage
Jarvis,pnhofmann,2018-04-29 11:55:48+00:00,"Featre: Roll a dice, openSUSE and input() (#314)

* Add new feature: roll a dice

* Add openSUSE support

* Improve input / raw_input calls

six.moves.input-method works both on Python 2 and Python 3:
	from six.moves import input
makes input() work with Python 2 - and saves 3 Lines
(if six.PY2: (...) ) for each input-call.

Also make Dictionary work with Python 3.",https://github.com/sukeesh/Jarvis,66,2018-04-29 08:55:48-03:00,28.307692307692307,7.942505133470226,202,neutral,4.950495049504951
Jarvis,Philipp Hofmann,2018-06-02 13:03:43+00:00,"Implement basic plugin manager

Convert dice to plugin; update test",https://github.com/sukeesh/Jarvis,256,2018-06-02 11:03:43-02:00,50.16666666666666,7.942505133470226,84,neutral,16.666666666666664
Jarvis,aazuspan,2020-01-06 20:15:29+00:00,Create geocoding plugin,https://github.com/sukeesh/Jarvis,67,2020-01-06 20:15:29+00:00,9.0,7.942505133470226,32,neutral,15.625
Jarvis,Methenitis,2020-04-29 13:03:25+00:00,"Initial Push

Pushing some files that appear to be changed on my computer, in order to be alligned with the original",https://github.com/sukeesh/Jarvis,575,2020-04-29 10:03:25-03:00,9.090909090909092,7.942505133470226,30,neutral,13.333333333333334
Jarvis,gianniskokkosis,2020-05-12 18:33:37+00:00,"Update bulkresizer.py file

- Import Fore module

- This addition will allow jarvis print colorful messages in the terminal for the bulkresizer plugin",https://github.com/sukeesh/Jarvis,1,2020-05-12 15:33:37-03:00,9.0,7.942505133470226,23,neutral,0.0
Jarvis,Milind Sharma,2021-11-07 13:41:32+00:00,Make grammatical improvements to print msgs,https://github.com/sukeesh/Jarvis,0,2021-11-07 12:41:32-01:00,2.333333333333333,7.942505133470226,21,neutral,0.0
Jarvis,evidencebp,2024-12-21 16:53:34+00:00,"jarviscli\plugins\agify.py	 superfluous-parens

Removed unneeded parentheses",https://github.com/sukeesh/Jarvis,0,2024-12-21 14:53:34-02:00,3.0,7.942505133470226,87,negative,37.93103448275862
notebook,Fernando Perez,2008-03-10 05:00:33+00:00,Update permissions,https://github.com/jupyter/notebook,0,2008-03-10 12:00:33+07:00,0.0,19.668720054757017,255,neutral,15.68627450980392
notebook,Brian Granger,2008-08-24 06:35:54+00:00,Updstream changes.,https://github.com/jupyter/notebook,0,2008-08-24 13:35:54+07:00,0.0,19.668720054757017,240,neutral,5.0
notebook,Thomas Kluyver,2010-10-10 20:08:48+00:00,Ignore .py~ files,https://github.com/jupyter/notebook,1,2010-10-11 03:08:48+07:00,0.0,19.668720054757017,1377,neutral,10.45751633986928
notebook,MinRK,2011-01-03 00:00:59+00:00,added gh-pages command for GitHub hosted sphinx docs,https://github.com/jupyter/notebook,1,2011-01-03 08:00:59+08:00,0.0,19.668720054757017,1106,neutral,19.439421338155515
notebook,Paul Ivanov,2011-04-04 00:52:21+00:00,"make know failures report as 'K'

ported from numpy.testing.noseclasses, with the equivalent code
extracted into _numpy_testing_noseclasses in case numpy is not
installed.

removed some unused imports throughout",https://github.com/jupyter/notebook,1,2011-04-04 07:52:21+07:00,50.0,19.668720054757017,330,neutral,11.212121212121213
notebook,Brian E. Granger,2011-04-27 19:56:15+00:00,"Merged pull request #397 from minrk/ioterm.

utils.io.Term.cin/out/err -> utils.io.stdin/out/err",https://github.com/jupyter/notebook,10,2011-04-28 02:56:15+07:00,0.0,19.668720054757017,730,neutral,4.794520547945205
notebook,Min RK,2011-07-13 22:29:19+00:00,"Merge pull request #574 from jstenar/getcwdu

always use getcwdu instead of getcwd",https://github.com/jupyter/notebook,0,2011-07-14 05:29:19+07:00,0.0,19.668720054757017,1863,neutral,12.506709608158884
notebook,Stefan van der Walt,2011-08-17 01:56:34+00:00,Implement static publishing of HTML notebook.,https://github.com/jupyter/notebook,26,2011-08-17 08:56:34+07:00,98.0,19.668720054757017,23,neutral,8.695652173913043
notebook,Matthias BUSSONNIER,2011-10-13 18:50:41+00:00,"Warn user if MathJax can't be fetched from notebook

	closes #744",https://github.com/jupyter/notebook,13,2011-10-13 16:50:41-02:00,0.0,19.668720054757017,427,negative,13.114754098360656
notebook,Bussonnier Matthias,2011-11-25 23:07:34+00:00,fix firefox (windows) break line on empty prompt number,https://github.com/jupyter/notebook,0,2011-11-26 07:07:34+08:00,147.0,19.668720054757017,125,negative,8.799999999999999
notebook,Bradley M. Froehle,2011-12-18 20:36:38+00:00,"Show class init and call tooltips in notebook.

Closes #1094.",https://github.com/jupyter/notebook,7,2011-12-19 04:36:38+08:00,186.0,19.668720054757017,22,neutral,22.727272727272727
notebook,Matthias Bussonnier,2012-05-31 20:08:16+00:00,tooltip to mac,https://github.com/jupyter/notebook,4,2012-06-01 03:08:16+07:00,3.0,19.668720054757017,788,neutral,8.756345177664974
notebook,Jason Grout,2012-07-21 03:14:32+00:00,Pass the header of output and clear_output messages to javascript callbacks,https://github.com/jupyter/notebook,1,2012-07-21 08:14:32+05:00,62.0,19.668720054757017,207,neutral,10.628019323671497
notebook,Jonathan Frederic,2013-04-28 19:11:18+00:00,"Create exceptions file to house all of the convert specific exceptions.
Refactored 'exporter'
Lots of changes....",https://github.com/jupyter/notebook,21,2013-04-29 02:11:18+07:00,0.0,19.668720054757017,1423,neutral,6.957132817990162
notebook,Jessica B. Hamrick,2013-07-26 01:40:25+00:00,Closes #3788,https://github.com/jupyter/notebook,10,2013-07-26 08:40:25+07:00,58.5,19.668720054757017,115,neutral,6.956521739130435
notebook,Zachary Sailer,2013-08-19 21:47:18+00:00,"minor bug fix, define 'var' in dialog.js.

The 'cell' variable isn't defined and causes and error in the
console",https://github.com/jupyter/notebook,0,2013-08-20 04:47:18+07:00,17.0,19.668720054757017,103,negative,3.883495145631068
notebook,Sylvain Corlay,2014-01-11 19:46:07+00:00,"Replacing a for-in loop by an index loop on an array, to avoid enumerating inherited properties",https://github.com/jupyter/notebook,0,2014-01-11 19:46:07+00:00,49.0,19.668720054757017,93,neutral,15.053763440860216
notebook,Kyle Kelley,2014-01-21 18:55:52+00:00,Add Origin Checking.,https://github.com/jupyter/notebook,28,2014-01-22 00:55:52+06:00,19.0,19.668720054757017,144,neutral,7.638888888888889
notebook,Gordon Ball,2014-06-25 14:49:56+00:00,Add 'on_demand' option to interact() so that long-running functions can be started only when explicitly requested,https://github.com/jupyter/notebook,12,2014-06-25 12:49:56-02:00,69.0,19.668720054757017,34,neutral,8.823529411764707
notebook,Pierre Gerold,2014-07-18 10:44:23+00:00,"Update celltoolbar.js

I want to write an extension with multiple select bar. They are supposed to be displayed inline, not in block mode. The better way is to use span instead of div.",https://github.com/jupyter/notebook,0,2014-07-18 08:44:23-02:00,37.0,19.668720054757017,32,neutral,15.625
notebook,Scott Sanderson,2014-10-30 06:43:22+00:00,BUG: Set file encoding for IPython.html.terminal.handlers.,https://github.com/jupyter/notebook,1,2014-10-30 10:43:22+04:00,8.0,19.668720054757017,67,neutral,16.417910447761194
notebook,Mathieu,2015-01-09 03:26:16+00:00,create new notebook with same kernel,https://github.com/jupyter/notebook,2,2015-01-09 02:26:16-01:00,89.0,19.668720054757017,24,neutral,8.333333333333332
notebook,Nicholas Bollweg,2015-01-13 23:54:32+00:00,#7239: left-aligning text,https://github.com/jupyter/notebook,0,2015-01-14 04:54:32+05:00,0.0,19.668720054757017,35,neutral,0.0
notebook,Peter Parente,2015-01-22 03:08:39+00:00,Bump less to @<3.0 so setup.py css works,https://github.com/jupyter/notebook,0,2015-01-22 08:08:39+05:00,0.0,19.668720054757017,40,neutral,2.5
notebook,Safia Abdalla,2015-08-26 05:36:05+00:00,Added check for index on merge_above to resolve #330,https://github.com/jupyter/notebook,2,2015-08-26 12:36:05+07:00,423.0,19.668720054757017,79,neutral,0.0
notebook,Steven Silvester,2015-08-26 21:11:27+00:00,Include components in setup base,https://github.com/jupyter/notebook,3,2015-08-27 04:11:27+07:00,65.0,19.668720054757017,170,neutral,7.0588235294117645
notebook,Josh Barnes,2015-09-04 14:34:27+00:00,require bootstrap in base/js/dialog.js,https://github.com/jupyter/notebook,2,2015-09-04 13:34:27-01:00,28.0,19.668720054757017,21,neutral,19.047619047619047
notebook,John Kirkham,2015-09-10 20:56:40+00:00,".travis.yml: Test on Python 3.3, as well.",https://github.com/jupyter/notebook,1,2015-09-11 00:56:40+04:00,0.0,19.668720054757017,36,neutral,13.88888888888889
notebook,Carol Willing,2015-09-16 17:45:30+00:00,Fix small docs errors and add hidden index for clean doc builds,https://github.com/jupyter/notebook,25,2015-09-17 00:45:30+07:00,0.0,19.668720054757017,156,neutral,12.82051282051282
notebook,Julien Rebetez,2015-09-28 12:06:10+00:00,Adds kernel name to running notebooks list,https://github.com/jupyter/notebook,16,2015-09-28 10:06:10-02:00,9.5,19.668720054757017,35,neutral,8.571428571428571
notebook,Matthias Geier,2016-03-14 19:21:27+00:00,"DOC: Trying to make a single place for contributor docs

See #1193.",https://github.com/jupyter/notebook,-64,2016-03-14 18:21:27-01:00,1.0,19.668720054757017,30,neutral,26.666666666666668
notebook,Grant Nestor,2016-08-03 21:21:48+00:00,"Merge pull request #1645 from Carreau/improve-nbextension-error-message

Improve the error message for the nbextension.",https://github.com/jupyter/notebook,1,2016-08-04 04:21:48+07:00,0.0,19.668720054757017,224,neutral,8.482142857142858
notebook,Kevin Bates,2017-02-22 19:13:34+00:00,Cull idle kernels after specified period,https://github.com/jupyter/notebook,66,2017-02-23 03:13:34+08:00,48.0,19.668720054757017,154,neutral,8.441558441558442
notebook,M Pacer,2017-06-28 20:41:41+00:00,Remove references to heading cells and 'best practices' that better fit the existence of heading cells,https://github.com/jupyter/notebook,-8,2017-06-29 03:41:41+07:00,0.0,19.668720054757017,58,neutral,5.172413793103448
notebook,Ashley Teoh,2018-03-01 03:07:49+00:00,add title attributes to widgets and disable clicking trusted button,https://github.com/jupyter/notebook,5,2018-03-01 08:07:49+05:00,60.0,19.668720054757017,25,neutral,4.0
notebook,sheshtawy,2018-03-31 20:58:47+00:00,Add tests for deletable cells and non-deleteable cells,https://github.com/jupyter/notebook,47,2018-04-01 00:58:47+04:00,6.0,19.668720054757017,23,neutral,17.391304347826086
notebook,Celina Kilcrease,2018-04-05 15:57:06+00:00,"added labels and changed ids according to accessibility guidelines, added new event handlers for new ids",https://github.com/jupyter/notebook,5,2018-04-05 19:57:06+04:00,2.0,19.668720054757017,25,neutral,12.0
notebook,Joshua Zeltser,2019-06-18 17:08:56+00:00,Solved Issue 4015,https://github.com/jupyter/notebook,3,2019-06-18 16:08:56-01:00,51.0,19.668720054757017,33,neutral,12.12121212121212
notebook,Berend-Jan Lange,2020-03-29 19:27:52+00:00,duplicate_reduction,https://github.com/jupyter/notebook,-21,2020-03-29 17:27:52-02:00,188.0,19.668720054757017,23,neutral,0.0
notebook,Jeremy Tuloup,2020-12-04 13:15:41+00:00,Initial commit,https://github.com/jupyter/notebook,16011,2020-12-04 11:15:41-02:00,4.24,19.668720054757017,1042,neutral,4.030710172744722
notebook,GitHub Action,2021-05-12 18:24:11+00:00,"Publish 6.4.0rc0

SHA256 hashes:

dist/notebook-6.4.0rc0-py3-none-any.whl: 944399ed932a6d8107ecdebcdfb10fd27b2a8e52e37920ad0b6bd72ba69bdb4d

dist/notebook-6.4.0rc0.tar.gz: d93f3eb1b2e5f6bf6d9d0b3a2aa99a605f3d35470f6b10ad42d03a0aa613725a",https://github.com/jupyter/notebook,0,2021-05-12 18:24:11+00:00,2.5,19.668720054757017,68,neutral,0.0
notebook,dependabot[bot],2022-03-07 18:18:41+00:00,"Bump follow-redirects from 1.14.5 to 1.14.9 in /ui-tests

Bumps [follow-redirects](https://github.com/follow-redirects/follow-redirects) from 1.14.5 to 1.14.9.
- [Release notes](https://github.com/follow-redirects/follow-redirects/releases)
- [Commits](https://github.com/follow-redirects/follow-redirects/compare/v1.14.5...v1.14.9)

---
updated-dependencies:
- dependency-name: follow-redirects
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",https://github.com/jupyter/notebook,0,2022-03-07 18:18:41+00:00,0.0,19.668720054757017,44,neutral,0.0
notebook,pre-commit-ci[bot],2022-04-05 02:56:08+00:00,"[pre-commit.ci] pre-commit autoupdate (#6343)

Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",https://github.com/jupyter/notebook,0,2022-04-05 07:56:08+05:00,0.0,19.668720054757017,42,neutral,0.0
notebook,Nicolas Brichet,2022-07-19 11:50:00+00:00,Change the tab renderer to allow adding closable tab,https://github.com/jupyter/notebook,5,2022-07-19 09:50:00-02:00,4.0,19.668720054757017,41,neutral,4.878048780487805
notebook,jtpio,2022-11-21 09:36:36+00:00,"Publish 7.0.0a9

SHA256 hashes:

jupyter-notebook-application-7.0.0-alpha.9.tgz: cdc301c067e5583a443fdbf3925959845fef7e870c51b8cc2f374451543919a6

jupyter-notebook-application-extension-7.0.0-alpha.9.tgz: f862bf9884952070f0f8af21f4c4bea26e0275948364903843b3fa3a0ca97bd3

jupyter-notebook-console-extension-7.0.0-alpha.9.tgz: f03a4ff061e14f30280bb48a4e8e959baf4170b2f59be193534ae2e219fa40ba

jupyter-notebook-docmanager-extension-7.0.0-alpha.9.tgz: 3aa886c55828b79c122609cb3bebe64d0f8ba5f3f805fce276967f361d31e799

jupyter-notebook-documentsearch-extension-7.0.0-alpha.9.tgz: 1ddea9ceda0a5856ffd0d93a01a57e7999f6a2d3946c5e28976bf61e2b796f7f

jupyter-notebook-help-extension-7.0.0-alpha.9.tgz: d93f160daf480ce205251d9d97ce1f29eb7b084523332e84eef38b4581713cfa

jupyter-notebook-lab-extension-7.0.0-alpha.9.tgz: 77570e00d7f6474cbdf86466a862791081e1569070d04c4eddf9e820c29aaeb7

jupyter-notebook-notebook-extension-7.0.0-alpha.9.tgz: a5ceda82dd86d1df184a87e19f2f088a2adb01059cfe9fdfad35832a2e8cd3b4

jupyter-notebook-terminal-extension-7.0.0-alpha.9.tgz: 93be8193418711a981cc37c9de93ef33f3c8f373db360f15b441a30a28047776

jupyter-notebook-tree-7.0.0-alpha.9.tgz: 9763463fee3563eea0777c16e0a0f74de0b5cb7be53c9f402226034e309e9d17

jupyter-notebook-tree-extension-7.0.0-alpha.9.tgz: 65cc9bc6b481036bbfc08f255585e69e6d00a5175969b40c190570e998eff2f6

jupyter-notebook-ui-components-7.0.0-alpha.9.tgz: d35ede0cd4abc077d6ad055bf814319338b00c0208ff0c80b14b4e9410c28b69

notebook-7.0.0a9-py3-none-any.whl: 282e1bb8c6e2836995135220e7e21001a6b784b5664881b1ca711c7186bcc579

notebook-7.0.0a9.tar.gz: 2dccc5cbcdebd3a223da76e93c305eec544d42ae0139f4120ab80e911adcd5a0",https://github.com/jupyter/notebook,26,2022-11-21 09:36:36+00:00,0.0,19.668720054757017,53,neutral,0.0
kinto,Mathieu Leplatre,2014-12-15 09:28:38+00:00,POC with Eve,https://github.com/Kinto/kinto,136,2014-12-15 08:28:38-01:00,1.8,10.220396988364136,3369,neutral,7.747105966162065
kinto,Rémy HUBSCHER,2014-12-24 13:56:01+00:00,Update README.rst,https://github.com/Kinto/kinto,5,2014-12-24 12:56:01-01:00,0.0,10.220396988364136,1812,neutral,9.381898454746135
kinto,Alexis Métaireau,2015-01-15 08:37:20+00:00,Change some authors fields on the setup.py file,https://github.com/Kinto/kinto,0,2015-01-15 07:37:20-01:00,0.0,10.220396988364136,338,neutral,8.284023668639055
kinto,Alexis Metaireau,2015-01-19 14:35:41+00:00,Remove sudo from travis to speedup the tests,https://github.com/Kinto/kinto,4,2015-01-19 13:35:41-01:00,0.0,10.220396988364136,170,neutral,2.941176470588235
kinto,Nicolas Perriault,2015-02-16 11:37:58+00:00,Fixed fxa-oauth.oauth_uri.,https://github.com/Kinto/kinto,0,2015-02-16 10:37:58-01:00,0.0,10.220396988364136,28,neutral,10.714285714285714
kinto,Tarek Ziade,2015-03-05 20:48:52+00:00,added Docker files,https://github.com/Kinto/kinto,13,2015-03-05 19:48:52-01:00,0.0,10.220396988364136,52,neutral,3.8461538461538463
kinto,Balthazar Rouberol,2015-06-15 12:19:24+00:00,"Add missing config key, required for a full in-memory quickstart",https://github.com/Kinto/kinto,2,2015-06-15 10:19:24-02:00,0.0,10.220396988364136,22,neutral,22.727272727272727
kinto,Mathieu Agopian,2015-06-29 08:07:04+00:00,use pytest,https://github.com/Kinto/kinto,-2,2015-06-29 06:07:04-02:00,0.0,10.220396988364136,60,neutral,8.333333333333332
kinto,ayush sharma,2016-02-11 13:07:54+00:00,address port is alredy in use,https://github.com/Kinto/kinto,12,2016-02-11 07:37:54-05:30,0.0,10.220396988364136,27,neutral,3.7037037037037033
kinto,Ethan Glasser-Camp,2016-04-26 17:54:28+00:00,this article is already bilingual,https://github.com/Kinto/kinto,2,2016-04-26 21:54:28+04:00,0.0,10.220396988364136,847,neutral,10.38961038961039
kinto,Gabriela Surita,2016-09-24 20:37:45+00:00,Postgres storage: remove id/timestamp from data field (fixes #762),https://github.com/Kinto/kinto,6,2016-09-24 23:37:45+03:00,79.0,10.220396988364136,190,neutral,6.842105263157896
kinto,Gabi Surita,2016-10-06 04:23:15+00:00,Fix filtering with id=0 (fixes #851),https://github.com/Kinto/kinto,5,2016-10-06 07:23:15+03:00,176.0,10.220396988364136,51,neutral,7.84313725490196
kinto,pyup-bot,2017-11-06 14:28:46+00:00,Pin bravado_core to latest version 4.10.1,https://github.com/Kinto/kinto,0,2017-11-06 13:28:46-01:00,0.0,10.220396988364136,371,neutral,0.0
kinto,Peter Bengtsson,2018-05-22 12:31:25+00:00,"it's called GitHub, not Github (#1643)

* it's called GitHub, not Github

* adding note to changelog",https://github.com/Kinto/kinto,2,2018-05-22 16:31:25+04:00,0.0,10.220396988364136,31,neutral,0.0
kinto,DrFaustie,2018-11-05 10:04:52+00:00,version test case expects 500 if version file is not found,https://github.com/Kinto/kinto,0,2018-11-05 02:04:52-08:00,5.0,10.220396988364136,22,neutral,27.27272727272727
kinto,dependabot[bot],2019-01-23 11:26:58+00:00,"Bump newrelic from 4.10.0.112 to 4.12.0.113

Bumps [newrelic](http://newrelic.com/docs/python/new-relic-for-python) from 4.10.0.112 to 4.12.0.113.

Signed-off-by: dependabot[bot] <support@dependabot.com>",https://github.com/Kinto/kinto,0,2019-01-23 11:26:58+00:00,0.0,10.220396988364136,575,neutral,0.0
